id,date,store_nbr,family,sales,onpromotion
1035315,2014-08-05,9,CELEBRATION,0,0
1037097,2014-08-06,9,CELEBRATION,0,0
1038879,2014-08-07,9,CELEBRATION,0,0
1040661,2014-08-08,9,CELEBRATION,0,0
1042443,2014-08-09,9,CELEBRATION,0,0
1044225,2014-08-10,9,CELEBRATION,0,0
1046007,2014-08-11,9,CELEBRATION,0,0
1047789,2014-08-12,9,CELEBRATION,0,0
1049571,2014-08-13,9,CELEBRATION,0,0
1051353,2014-08-14,9,CELEBRATION,0,0
1053135,2014-08-15,9,CELEBRATION,0,0
1054917,2014-08-16,9,CELEBRATION,0,0
1056699,2014-08-17,9,CELEBRATION,0,0
1058481,2014-08-18,9,CELEBRATION,0,0
1060263,2014-08-19,9,CELEBRATION,0,0
1062045,2014-08-20,9,CELEBRATION,0,0
1063827,2014-08-21,9,CELEBRATION,0,0
1065609,2014-08-22,9,CELEBRATION,0,0
1067391,2014-08-23,9,CELEBRATION,0,0
1069173,2014-08-24,9,CELEBRATION,0,0
1070955,2014-08-25,9,CELEBRATION,0,0
1072737,2014-08-26,9,CELEBRATION,0,0
1074519,2014-08-27,9,CELEBRATION,0,0
1076301,2014-08-28,9,CELEBRATION,0,0
1078083,2014-08-29,9,CELEBRATION,0,0
1079865,2014-08-30,9,CELEBRATION,0,0
1081647,2014-08-31,9,CELEBRATION,0,0
1083429,2014-09-01,9,CELEBRATION,12,0
1085211,2014-09-02,9,CELEBRATION,12,0
1086993,2014-09-03,9,CELEBRATION,12,0
1088775,2014-09-04,9,CELEBRATION,5,0
1090557,2014-09-05,9,CELEBRATION,19,0
1092339,2014-09-06,9,CELEBRATION,27,0
1094121,2014-09-07,9,CELEBRATION,8,0
1095903,2014-09-08,9,CELEBRATION,7,0
1097685,2014-09-09,9,CELEBRATION,13,0
1099467,2014-09-10,9,CELEBRATION,5,0
1101249,2014-09-11,9,CELEBRATION,25,0
1103031,2014-09-12,9,CELEBRATION,19,0
1104813,2014-09-13,9,CELEBRATION,29,0
1106595,2014-09-14,9,CELEBRATION,29,0
1108377,2014-09-15,9,CELEBRATION,13,0
1110159,2014-09-16,9,CELEBRATION,15,0
1111941,2014-09-17,9,CELEBRATION,9,0
1113723,2014-09-18,9,CELEBRATION,15,0
1115505,2014-09-19,9,CELEBRATION,14,0
1117287,2014-09-20,9,CELEBRATION,38,0
1119069,2014-09-21,9,CELEBRATION,14,0
1120851,2014-09-22,9,CELEBRATION,15,0
1122633,2014-09-23,9,CELEBRATION,3,0
1124415,2014-09-24,9,CELEBRATION,41,0
1126197,2014-09-25,9,CELEBRATION,7,0
1127979,2014-09-26,9,CELEBRATION,21,0
1129761,2014-09-27,9,CELEBRATION,25,0
1131543,2014-09-28,9,CELEBRATION,15,0
1133325,2014-09-29,9,CELEBRATION,16,0
1135107,2014-09-30,9,CELEBRATION,17,0
1136889,2014-10-01,9,CELEBRATION,22,0
1138671,2014-10-02,9,CELEBRATION,23,1
1140453,2014-10-03,9,CELEBRATION,21,0
1142235,2014-10-04,9,CELEBRATION,46,0
1144017,2014-10-05,9,CELEBRATION,17,0
1145799,2014-10-06,9,CELEBRATION,8,0
1147581,2014-10-07,9,CELEBRATION,14,0
1149363,2014-10-08,9,CELEBRATION,23,0
1151145,2014-10-09,9,CELEBRATION,11,0
1152927,2014-10-10,9,CELEBRATION,27,0
1154709,2014-10-11,9,CELEBRATION,24,0
1156491,2014-10-12,9,CELEBRATION,20,0
1158273,2014-10-13,9,CELEBRATION,9,0
1160055,2014-10-14,9,CELEBRATION,12,0
1161837,2014-10-15,9,CELEBRATION,8,0
1163619,2014-10-16,9,CELEBRATION,8,0
1165401,2014-10-17,9,CELEBRATION,18,0
1167183,2014-10-18,9,CELEBRATION,33,0
1168965,2014-10-19,9,CELEBRATION,21,0
1170747,2014-10-20,9,CELEBRATION,11,0
1172529,2014-10-21,9,CELEBRATION,13,0
1174311,2014-10-22,9,CELEBRATION,18,0
1176093,2014-10-23,9,CELEBRATION,11,0
1177875,2014-10-24,9,CELEBRATION,30,0
1179657,2014-10-25,9,CELEBRATION,39,0
1181439,2014-10-26,9,CELEBRATION,32,0
1183221,2014-10-27,9,CELEBRATION,6,0
1185003,2014-10-28,9,CELEBRATION,17,0
1186785,2014-10-29,9,CELEBRATION,10,0
1188567,2014-10-30,9,CELEBRATION,13,0
1190349,2014-10-31,9,CELEBRATION,17,0
1192131,2014-11-01,9,CELEBRATION,27,0
1193913,2014-11-02,9,CELEBRATION,27,0
1195695,2014-11-03,9,CELEBRATION,15,0
1197477,2014-11-04,9,CELEBRATION,13,0
1199259,2014-11-05,9,CELEBRATION,11,0
1201041,2014-11-06,9,CELEBRATION,11,0
1202823,2014-11-07,9,CELEBRATION,18,0
1204605,2014-11-08,9,CELEBRATION,42,0
1206387,2014-11-09,9,CELEBRATION,30,0
1208169,2014-11-10,9,CELEBRATION,8,0
1209951,2014-11-11,9,CELEBRATION,12,0
1211733,2014-11-12,9,CELEBRATION,2,0
1213515,2014-11-13,9,CELEBRATION,27,0
1215297,2014-11-14,9,CELEBRATION,25,0
1217079,2014-11-15,9,CELEBRATION,58,0
1218861,2014-11-16,9,CELEBRATION,12,0
1220643,2014-11-17,9,CELEBRATION,29,0
1222425,2014-11-18,9,CELEBRATION,7,0
1224207,2014-11-19,9,CELEBRATION,17,0
1225989,2014-11-20,9,CELEBRATION,19,0
1227771,2014-11-21,9,CELEBRATION,18,0
1229553,2014-11-22,9,CELEBRATION,24,0
1231335,2014-11-23,9,CELEBRATION,25,0
1233117,2014-11-24,9,CELEBRATION,13,0
1234899,2014-11-25,9,CELEBRATION,15,0
1236681,2014-11-26,9,CELEBRATION,5,0
1238463,2014-11-27,9,CELEBRATION,17,0
1240245,2014-11-28,9,CELEBRATION,20,0
1242027,2014-11-29,9,CELEBRATION,24,0
1243809,2014-11-30,9,CELEBRATION,15,0
1245591,2014-12-01,9,CELEBRATION,5,0
1247373,2014-12-02,9,CELEBRATION,12,0
1249155,2014-12-03,9,CELEBRATION,10,0
1250937,2014-12-04,9,CELEBRATION,31,0
1252719,2014-12-05,9,CELEBRATION,13,0
1254501,2014-12-06,9,CELEBRATION,18,0
1256283,2014-12-07,9,CELEBRATION,21,0
1258065,2014-12-08,9,CELEBRATION,6,0
1259847,2014-12-09,9,CELEBRATION,10,0
1261629,2014-12-10,9,CELEBRATION,7,0
1263411,2014-12-11,9,CELEBRATION,9,0
1265193,2014-12-12,9,CELEBRATION,19,0
1266975,2014-12-13,9,CELEBRATION,28,0
1268757,2014-12-14,9,CELEBRATION,13,0
1270539,2014-12-15,9,CELEBRATION,6,0
1272321,2014-12-16,9,CELEBRATION,7,0
1274103,2014-12-17,9,CELEBRATION,7,0
1275885,2014-12-18,9,CELEBRATION,10,0
1277667,2014-12-19,9,CELEBRATION,5,0
1279449,2014-12-20,9,CELEBRATION,22,0
1281231,2014-12-21,9,CELEBRATION,7,0
1283013,2014-12-22,9,CELEBRATION,9,0
1284795,2014-12-23,9,CELEBRATION,12,0
1286577,2014-12-24,9,CELEBRATION,23,0
1288359,2014-12-26,9,CELEBRATION,14,0
1290141,2014-12-27,9,CELEBRATION,12,0
1291923,2014-12-28,9,CELEBRATION,9,0
1293705,2014-12-29,9,CELEBRATION,4,0
1295487,2014-12-30,9,CELEBRATION,53,0
1297269,2014-12-31,9,CELEBRATION,11,0
1299051,2015-01-01,9,CELEBRATION,0,0
1300833,2015-01-02,9,CELEBRATION,0,0
1302615,2015-01-03,9,CELEBRATION,0,0
1304397,2015-01-04,9,CELEBRATION,0,0
1306179,2015-01-05,9,CELEBRATION,0,0
1307961,2015-01-06,9,CELEBRATION,0,0
1309743,2015-01-07,9,CELEBRATION,0,0
1311525,2015-01-08,9,CELEBRATION,0,0
1313307,2015-01-09,9,CELEBRATION,0,0
1315089,2015-01-10,9,CELEBRATION,0,0
1316871,2015-01-11,9,CELEBRATION,0,0
1318653,2015-01-12,9,CELEBRATION,0,0
1320435,2015-01-13,9,CELEBRATION,0,0
1322217,2015-01-14,9,CELEBRATION,0,0
1323999,2015-01-15,9,CELEBRATION,0,0
1325781,2015-01-16,9,CELEBRATION,0,0
1327563,2015-01-17,9,CELEBRATION,0,0
1329345,2015-01-18,9,CELEBRATION,0,0
1331127,2015-01-19,9,CELEBRATION,0,0
1332909,2015-01-20,9,CELEBRATION,0,0
1334691,2015-01-21,9,CELEBRATION,0,0
1336473,2015-01-22,9,CELEBRATION,0,0
1338255,2015-01-23,9,CELEBRATION,0,0
1340037,2015-01-24,9,CELEBRATION,0,0
1341819,2015-01-25,9,CELEBRATION,0,0
1343601,2015-01-26,9,CELEBRATION,0,0
1345383,2015-01-27,9,CELEBRATION,0,0
1347165,2015-01-28,9,CELEBRATION,0,0
1348947,2015-01-29,9,CELEBRATION,0,0
1350729,2015-01-30,9,CELEBRATION,0,0
1352511,2015-01-31,9,CELEBRATION,0,0
1354293,2015-02-01,9,CELEBRATION,0,0
1356075,2015-02-02,9,CELEBRATION,0,0
1357857,2015-02-03,9,CELEBRATION,0,0
1359639,2015-02-04,9,CELEBRATION,0,0
1361421,2015-02-05,9,CELEBRATION,0,0
1363203,2015-02-06,9,CELEBRATION,0,0
1364985,2015-02-07,9,CELEBRATION,0,0
1366767,2015-02-08,9,CELEBRATION,0,0
1368549,2015-02-09,9,CELEBRATION,0,0
1370331,2015-02-10,9,CELEBRATION,0,0
1372113,2015-02-11,9,CELEBRATION,0,0
1373895,2015-02-12,9,CELEBRATION,0,0
1375677,2015-02-13,9,CELEBRATION,0,0
1377459,2015-02-14,9,CELEBRATION,0,0
1379241,2015-02-15,9,CELEBRATION,0,0
1381023,2015-02-16,9,CELEBRATION,0,0
1382805,2015-02-17,9,CELEBRATION,0,0
1384587,2015-02-18,9,CELEBRATION,0,0
1386369,2015-02-19,9,CELEBRATION,0,0
1388151,2015-02-20,9,CELEBRATION,0,0
1389933,2015-02-21,9,CELEBRATION,0,0
1391715,2015-02-22,9,CELEBRATION,0,0
1393497,2015-02-23,9,CELEBRATION,0,0
1395279,2015-02-24,9,CELEBRATION,0,0
1397061,2015-02-25,9,CELEBRATION,0,0
1398843,2015-02-26,9,CELEBRATION,0,0
1400625,2015-02-27,9,CELEBRATION,0,0
1402407,2015-02-28,9,CELEBRATION,0,0
1404189,2015-03-01,9,CELEBRATION,0,0
1405971,2015-03-02,9,CELEBRATION,0,0
1407753,2015-03-03,9,CELEBRATION,0,0
1409535,2015-03-04,9,CELEBRATION,0,0
1411317,2015-03-05,9,CELEBRATION,0,0
1413099,2015-03-06,9,CELEBRATION,0,0
1414881,2015-03-07,9,CELEBRATION,0,0
1416663,2015-03-08,9,CELEBRATION,0,0
1418445,2015-03-09,9,CELEBRATION,0,0
1420227,2015-03-10,9,CELEBRATION,0,0
1422009,2015-03-11,9,CELEBRATION,0,0
1423791,2015-03-12,9,CELEBRATION,0,0
1425573,2015-03-13,9,CELEBRATION,0,0
1427355,2015-03-14,9,CELEBRATION,0,0
1429137,2015-03-15,9,CELEBRATION,0,0
1430919,2015-03-16,9,CELEBRATION,0,0
1432701,2015-03-17,9,CELEBRATION,0,0
1434483,2015-03-18,9,CELEBRATION,0,0
1436265,2015-03-19,9,CELEBRATION,0,0
1438047,2015-03-20,9,CELEBRATION,0,0
1439829,2015-03-21,9,CELEBRATION,0,0
1441611,2015-03-22,9,CELEBRATION,0,0
1443393,2015-03-23,9,CELEBRATION,0,0
1445175,2015-03-24,9,CELEBRATION,0,0
1446957,2015-03-25,9,CELEBRATION,0,0
1448739,2015-03-26,9,CELEBRATION,0,0
1450521,2015-03-27,9,CELEBRATION,0,0
1452303,2015-03-28,9,CELEBRATION,0,0
1454085,2015-03-29,9,CELEBRATION,0,0
1455867,2015-03-30,9,CELEBRATION,0,0
1457649,2015-03-31,9,CELEBRATION,0,0
1459431,2015-04-01,9,CELEBRATION,0,0
1461213,2015-04-02,9,CELEBRATION,0,0
1462995,2015-04-03,9,CELEBRATION,0,0
1464777,2015-04-04,9,CELEBRATION,0,0
1466559,2015-04-05,9,CELEBRATION,0,0
1468341,2015-04-06,9,CELEBRATION,0,0
1470123,2015-04-07,9,CELEBRATION,0,0
1471905,2015-04-08,9,CELEBRATION,0,0
1473687,2015-04-09,9,CELEBRATION,0,0
1475469,2015-04-10,9,CELEBRATION,0,0
1477251,2015-04-11,9,CELEBRATION,0,0
1479033,2015-04-12,9,CELEBRATION,0,0
1480815,2015-04-13,9,CELEBRATION,0,0
1482597,2015-04-14,9,CELEBRATION,0,0
1484379,2015-04-15,9,CELEBRATION,0,0
1486161,2015-04-16,9,CELEBRATION,0,0
1487943,2015-04-17,9,CELEBRATION,0,0
1489725,2015-04-18,9,CELEBRATION,0,0
1491507,2015-04-19,9,CELEBRATION,0,0
1493289,2015-04-20,9,CELEBRATION,0,0
1495071,2015-04-21,9,CELEBRATION,0,0
1496853,2015-04-22,9,CELEBRATION,0,0
1498635,2015-04-23,9,CELEBRATION,0,0
1500417,2015-04-24,9,CELEBRATION,0,0
1502199,2015-04-25,9,CELEBRATION,0,0
1503981,2015-04-26,9,CELEBRATION,0,0
1505763,2015-04-27,9,CELEBRATION,0,0
1507545,2015-04-28,9,CELEBRATION,0,0
1509327,2015-04-29,9,CELEBRATION,0,0
1511109,2015-04-30,9,CELEBRATION,0,0
1512891,2015-05-01,9,CELEBRATION,0,0
1514673,2015-05-02,9,CELEBRATION,0,0
1516455,2015-05-03,9,CELEBRATION,0,0
1518237,2015-05-04,9,CELEBRATION,0,0
1520019,2015-05-05,9,CELEBRATION,0,0
1521801,2015-05-06,9,CELEBRATION,0,0
1523583,2015-05-07,9,CELEBRATION,0,0
1525365,2015-05-08,9,CELEBRATION,0,0
1527147,2015-05-09,9,CELEBRATION,0,0
1528929,2015-05-10,9,CELEBRATION,0,0
1530711,2015-05-11,9,CELEBRATION,0,0
1532493,2015-05-12,9,CELEBRATION,0,0
1534275,2015-05-13,9,CELEBRATION,0,0
1536057,2015-05-14,9,CELEBRATION,0,0
1537839,2015-05-15,9,CELEBRATION,0,0
1539621,2015-05-16,9,CELEBRATION,0,0
1541403,2015-05-17,9,CELEBRATION,0,0
1543185,2015-05-18,9,CELEBRATION,0,0
1544967,2015-05-19,9,CELEBRATION,0,0
1546749,2015-05-20,9,CELEBRATION,0,0
1548531,2015-05-21,9,CELEBRATION,0,0
1550313,2015-05-22,9,CELEBRATION,0,0
1552095,2015-05-23,9,CELEBRATION,0,0
1553877,2015-05-24,9,CELEBRATION,0,0
1555659,2015-05-25,9,CELEBRATION,0,0
1557441,2015-05-26,9,CELEBRATION,0,0
1559223,2015-05-27,9,CELEBRATION,0,0
1561005,2015-05-28,9,CELEBRATION,0,0
1562787,2015-05-29,9,CELEBRATION,0,0
1564569,2015-05-30,9,CELEBRATION,0,0
1566351,2015-05-31,9,CELEBRATION,0,0
1568133,2015-06-01,9,CELEBRATION,7,0
1569915,2015-06-02,9,CELEBRATION,9,0
1571697,2015-06-03,9,CELEBRATION,9,0
1573479,2015-06-04,9,CELEBRATION,8,0
1575261,2015-06-05,9,CELEBRATION,19,0
1577043,2015-06-06,9,CELEBRATION,28,0
1578825,2015-06-07,9,CELEBRATION,14,0
1580607,2015-06-08,9,CELEBRATION,5,0
1582389,2015-06-09,9,CELEBRATION,11,0
1584171,2015-06-10,9,CELEBRATION,8,0
1585953,2015-06-11,9,CELEBRATION,12,0
1587735,2015-06-12,9,CELEBRATION,7,0
1589517,2015-06-13,9,CELEBRATION,24,0
1591299,2015-06-14,9,CELEBRATION,18,0
1593081,2015-06-15,9,CELEBRATION,11,0
1594863,2015-06-16,9,CELEBRATION,14,0
1596645,2015-06-17,9,CELEBRATION,7,0
1598427,2015-06-18,9,CELEBRATION,17,0
1600209,2015-06-19,9,CELEBRATION,21,0
1601991,2015-06-20,9,CELEBRATION,30,0
1603773,2015-06-21,9,CELEBRATION,14,0
1605555,2015-06-22,9,CELEBRATION,7,0
1607337,2015-06-23,9,CELEBRATION,39,0
1609119,2015-06-24,9,CELEBRATION,3,0
1610901,2015-06-25,9,CELEBRATION,20,0
1612683,2015-06-26,9,CELEBRATION,21,0
1614465,2015-06-27,9,CELEBRATION,31,0
1616247,2015-06-28,9,CELEBRATION,14,0
1618029,2015-06-29,9,CELEBRATION,6,0
1619811,2015-06-30,9,CELEBRATION,4,0
1621593,2015-07-01,9,CELEBRATION,12,0
1623375,2015-07-02,9,CELEBRATION,22,0
1625157,2015-07-03,9,CELEBRATION,13,0
1626939,2015-07-04,9,CELEBRATION,21,0
1628721,2015-07-05,9,CELEBRATION,15,0
1630503,2015-07-06,9,CELEBRATION,12,0
1632285,2015-07-07,9,CELEBRATION,19,0
1634067,2015-07-08,9,CELEBRATION,8,0
1635849,2015-07-09,9,CELEBRATION,23,0
1637631,2015-07-10,9,CELEBRATION,42,0
1639413,2015-07-11,9,CELEBRATION,21,0
1641195,2015-07-12,9,CELEBRATION,12,0
1642977,2015-07-13,9,CELEBRATION,19,0
1644759,2015-07-14,9,CELEBRATION,9,0
1646541,2015-07-15,9,CELEBRATION,19,0
1648323,2015-07-16,9,CELEBRATION,14,0
1650105,2015-07-17,9,CELEBRATION,11,0
1651887,2015-07-18,9,CELEBRATION,11,0
1653669,2015-07-19,9,CELEBRATION,6,0
1655451,2015-07-20,9,CELEBRATION,9,0
1657233,2015-07-21,9,CELEBRATION,18,0
1659015,2015-07-22,9,CELEBRATION,7,0
1660797,2015-07-23,9,CELEBRATION,7,0
1662579,2015-07-24,9,CELEBRATION,10,0
1664361,2015-07-25,9,CELEBRATION,31,0
1666143,2015-07-26,9,CELEBRATION,24,0
1667925,2015-07-27,9,CELEBRATION,4,0
1669707,2015-07-28,9,CELEBRATION,16,0
1671489,2015-07-29,9,CELEBRATION,14,0
1673271,2015-07-30,9,CELEBRATION,17,0
1675053,2015-07-31,9,CELEBRATION,28,0
1676835,2015-08-01,9,CELEBRATION,33,0
1678617,2015-08-02,9,CELEBRATION,25,0
1680399,2015-08-03,9,CELEBRATION,9,0
1682181,2015-08-04,9,CELEBRATION,11,0
1683963,2015-08-05,9,CELEBRATION,4,0
1685745,2015-08-06,9,CELEBRATION,16,0
1687527,2015-08-07,9,CELEBRATION,12,0
1689309,2015-08-08,9,CELEBRATION,14,0
1691091,2015-08-09,9,CELEBRATION,8,0
1692873,2015-08-10,9,CELEBRATION,6,0
1694655,2015-08-11,9,CELEBRATION,8,0
1696437,2015-08-12,9,CELEBRATION,8,0
1698219,2015-08-13,9,CELEBRATION,6,0
1700001,2015-08-14,9,CELEBRATION,21,0
1701783,2015-08-15,9,CELEBRATION,24,0
1703565,2015-08-16,9,CELEBRATION,18,0
1705347,2015-08-17,9,CELEBRATION,22,0
1707129,2015-08-18,9,CELEBRATION,17,0
1708911,2015-08-19,9,CELEBRATION,8,0
1710693,2015-08-20,9,CELEBRATION,26,0
1712475,2015-08-21,9,CELEBRATION,23,0
1714257,2015-08-22,9,CELEBRATION,27,0
1716039,2015-08-23,9,CELEBRATION,14,0
1717821,2015-08-24,9,CELEBRATION,18,0
1719603,2015-08-25,9,CELEBRATION,19,0
1721385,2015-08-26,9,CELEBRATION,7,0
1723167,2015-08-27,9,CELEBRATION,15,0
1724949,2015-08-28,9,CELEBRATION,18,0
1726731,2015-08-29,9,CELEBRATION,30,0
1728513,2015-08-30,9,CELEBRATION,19,0
1730295,2015-08-31,9,CELEBRATION,4,0
1732077,2015-09-01,9,CELEBRATION,8,0
1733859,2015-09-02,9,CELEBRATION,14,0
1735641,2015-09-03,9,CELEBRATION,10,0
1737423,2015-09-04,9,CELEBRATION,18,0
1739205,2015-09-05,9,CELEBRATION,42,0
1740987,2015-09-06,9,CELEBRATION,30,0
1742769,2015-09-07,9,CELEBRATION,14,0
1744551,2015-09-08,9,CELEBRATION,8,0
1746333,2015-09-09,9,CELEBRATION,6,0
1748115,2015-09-10,9,CELEBRATION,29,0
1749897,2015-09-11,9,CELEBRATION,24,0
1751679,2015-09-12,9,CELEBRATION,24,0
1753461,2015-09-13,9,CELEBRATION,14,0
1755243,2015-09-14,9,CELEBRATION,12,0
1757025,2015-09-15,9,CELEBRATION,7,0
1758807,2015-09-16,9,CELEBRATION,18,0
1760589,2015-09-17,9,CELEBRATION,7,0
1762371,2015-09-18,9,CELEBRATION,17,0
1764153,2015-09-19,9,CELEBRATION,28,0
1765935,2015-09-20,9,CELEBRATION,5,0
1767717,2015-09-21,9,CELEBRATION,3,0
1769499,2015-09-22,9,CELEBRATION,17,0
1771281,2015-09-23,9,CELEBRATION,21,0
1773063,2015-09-24,9,CELEBRATION,17,0
1774845,2015-09-25,9,CELEBRATION,24,0
1776627,2015-09-26,9,CELEBRATION,54,0
1778409,2015-09-27,9,CELEBRATION,21,0
1780191,2015-09-28,9,CELEBRATION,8,0
1781973,2015-09-29,9,CELEBRATION,23,0
1783755,2015-09-30,9,CELEBRATION,19,0
1785537,2015-10-01,9,CELEBRATION,30,0
1787319,2015-10-02,9,CELEBRATION,28,0
1789101,2015-10-03,9,CELEBRATION,44,0
1790883,2015-10-04,9,CELEBRATION,16,0
1792665,2015-10-05,9,CELEBRATION,13,0
1794447,2015-10-06,9,CELEBRATION,14,0
1796229,2015-10-07,9,CELEBRATION,15,0
1798011,2015-10-08,9,CELEBRATION,21,0
1799793,2015-10-09,9,CELEBRATION,29,0
1801575,2015-10-10,9,CELEBRATION,34,0
1803357,2015-10-11,9,CELEBRATION,26,0
1805139,2015-10-12,9,CELEBRATION,11,0
1806921,2015-10-13,9,CELEBRATION,8,0
1808703,2015-10-14,9,CELEBRATION,9,0
1810485,2015-10-15,9,CELEBRATION,20,0
1812267,2015-10-16,9,CELEBRATION,17,0
1814049,2015-10-17,9,CELEBRATION,31,0
1815831,2015-10-18,9,CELEBRATION,24,0
1817613,2015-10-19,9,CELEBRATION,14,0
1819395,2015-10-20,9,CELEBRATION,11,0
1821177,2015-10-21,9,CELEBRATION,13,0
1822959,2015-10-22,9,CELEBRATION,8,0
1824741,2015-10-23,9,CELEBRATION,6,0
1826523,2015-10-24,9,CELEBRATION,38,0
1828305,2015-10-25,9,CELEBRATION,22,0
1830087,2015-10-26,9,CELEBRATION,4,0
1831869,2015-10-27,9,CELEBRATION,9,0
1833651,2015-10-28,9,CELEBRATION,14,0
1835433,2015-10-29,9,CELEBRATION,8,0
1837215,2015-10-30,9,CELEBRATION,18,0
1838997,2015-10-31,9,CELEBRATION,23,0
1840779,2015-11-01,9,CELEBRATION,16,0
1842561,2015-11-02,9,CELEBRATION,14,0
1844343,2015-11-03,9,CELEBRATION,12,0
1846125,2015-11-04,9,CELEBRATION,44,0
1847907,2015-11-05,9,CELEBRATION,10,0
1849689,2015-11-06,9,CELEBRATION,15,0
1851471,2015-11-07,9,CELEBRATION,36,1
1853253,2015-11-08,9,CELEBRATION,41,0
1855035,2015-11-09,9,CELEBRATION,10,0
1856817,2015-11-10,9,CELEBRATION,11,0
1858599,2015-11-11,9,CELEBRATION,21,0
1860381,2015-11-12,9,CELEBRATION,17,0
1862163,2015-11-13,9,CELEBRATION,20,0
1863945,2015-11-14,9,CELEBRATION,27,0
1865727,2015-11-15,9,CELEBRATION,22,0
1867509,2015-11-16,9,CELEBRATION,4,0
1869291,2015-11-17,9,CELEBRATION,7,0
1871073,2015-11-18,9,CELEBRATION,4,0
1872855,2015-11-19,9,CELEBRATION,16,0
1874637,2015-11-20,9,CELEBRATION,10,0
1876419,2015-11-21,9,CELEBRATION,21,0
1878201,2015-11-22,9,CELEBRATION,32,0
1879983,2015-11-23,9,CELEBRATION,8,0
1881765,2015-11-24,9,CELEBRATION,35,0
1883547,2015-11-25,9,CELEBRATION,14,0
1885329,2015-11-26,9,CELEBRATION,13,0
1887111,2015-11-27,9,CELEBRATION,30,0
1888893,2015-11-28,9,CELEBRATION,25,0
1890675,2015-11-29,9,CELEBRATION,12,0
1892457,2015-11-30,9,CELEBRATION,9,0
1894239,2015-12-01,9,CELEBRATION,10,0
1896021,2015-12-02,9,CELEBRATION,11,0
1897803,2015-12-03,9,CELEBRATION,10,0
1899585,2015-12-04,9,CELEBRATION,10,0
1901367,2015-12-05,9,CELEBRATION,28,0
1903149,2015-12-06,9,CELEBRATION,13,0
1904931,2015-12-07,9,CELEBRATION,5,0
1906713,2015-12-08,9,CELEBRATION,7,0
1908495,2015-12-09,9,CELEBRATION,5,0
1910277,2015-12-10,9,CELEBRATION,8,0
1912059,2015-12-11,9,CELEBRATION,21,0
1913841,2015-12-12,9,CELEBRATION,25,0
1915623,2015-12-13,9,CELEBRATION,16,0
1917405,2015-12-14,9,CELEBRATION,12,0
1919187,2015-12-15,9,CELEBRATION,14,0
1920969,2015-12-16,9,CELEBRATION,10,0
1922751,2015-12-17,9,CELEBRATION,6,0
1924533,2015-12-18,9,CELEBRATION,10,0
1926315,2015-12-19,9,CELEBRATION,27,0
1928097,2015-12-20,9,CELEBRATION,25,0
1929879,2015-12-21,9,CELEBRATION,10,0
1931661,2015-12-22,9,CELEBRATION,16,0
1933443,2015-12-23,9,CELEBRATION,13,0
1935225,2015-12-24,9,CELEBRATION,19,0
1937007,2015-12-26,9,CELEBRATION,18,0
1938789,2015-12-27,9,CELEBRATION,6,0
1940571,2015-12-28,9,CELEBRATION,11,0
1942353,2015-12-29,9,CELEBRATION,14,0
1944135,2015-12-30,9,CELEBRATION,19,0
1945917,2015-12-31,9,CELEBRATION,58,0
1947699,2016-01-01,9,CELEBRATION,0,0
1949481,2016-01-02,9,CELEBRATION,16,0
1951263,2016-01-03,9,CELEBRATION,31,0
1953045,2016-01-04,9,CELEBRATION,10,0
1954827,2016-01-05,9,CELEBRATION,7,0
1956609,2016-01-06,9,CELEBRATION,14,0
1958391,2016-01-07,9,CELEBRATION,24,0
1960173,2016-01-08,9,CELEBRATION,15,0
1961955,2016-01-09,9,CELEBRATION,33,0
1963737,2016-01-10,9,CELEBRATION,20,0
1965519,2016-01-11,9,CELEBRATION,5,0
1967301,2016-01-12,9,CELEBRATION,20,0
1969083,2016-01-13,9,CELEBRATION,11,0
1970865,2016-01-14,9,CELEBRATION,17,0
1972647,2016-01-15,9,CELEBRATION,23,0
1974429,2016-01-16,9,CELEBRATION,25,0
1976211,2016-01-17,9,CELEBRATION,27,0
1977993,2016-01-18,9,CELEBRATION,14,0
1979775,2016-01-19,9,CELEBRATION,9,0
1981557,2016-01-20,9,CELEBRATION,10,0
1983339,2016-01-21,9,CELEBRATION,12,0
1985121,2016-01-22,9,CELEBRATION,11,0
1986903,2016-01-23,9,CELEBRATION,44,0
1988685,2016-01-24,9,CELEBRATION,25,0
1990467,2016-01-25,9,CELEBRATION,13,0
1992249,2016-01-26,9,CELEBRATION,7,0
1994031,2016-01-27,9,CELEBRATION,13,0
1995813,2016-01-28,9,CELEBRATION,19,0
1997595,2016-01-29,9,CELEBRATION,18,0
1999377,2016-01-30,9,CELEBRATION,28,0
2001159,2016-01-31,9,CELEBRATION,21,0
2002941,2016-02-01,9,CELEBRATION,10,0
2004723,2016-02-02,9,CELEBRATION,18,0
2006505,2016-02-03,9,CELEBRATION,15,0
2008287,2016-02-04,9,CELEBRATION,7,0
2010069,2016-02-05,9,CELEBRATION,21,0
2011851,2016-02-06,9,CELEBRATION,21,0
2013633,2016-02-07,9,CELEBRATION,14,0
2015415,2016-02-08,9,CELEBRATION,13,0
2017197,2016-02-09,9,CELEBRATION,14,0
2018979,2016-02-10,9,CELEBRATION,14,0
2020761,2016-02-11,9,CELEBRATION,16,0
2022543,2016-02-12,9,CELEBRATION,82,0
2024325,2016-02-13,9,CELEBRATION,35,0
2026107,2016-02-14,9,CELEBRATION,30,0
2027889,2016-02-15,9,CELEBRATION,7,0
2029671,2016-02-16,9,CELEBRATION,11,0
